File Name,	 vector,	 SM Loc (X), 	 SM Loc (Y), 	 SM Loc (Z), 	 L*,	 converged L*,	 Convergence Lines 	, tol
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.4206391573,	-2.72695684433,	-1.60381352901,	4.12223012374,	4.15030173279,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.33846759796,	-1.90037322044,	-1.11767232418,	3.12649232437,	3.05046321712,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.56160354614,	-2.21719670296,	-1.30400681496,	3.47306142929,	3.46487644324,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.80778348446,	-2.55229973793,	-1.50109195709,	4.03672964337,	4.05553748488,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.60911154747,	-1.73848700523,	-1.02246165276,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.87721347809,	-2.02815580368,	-1.1928255558,	3.3855401647,	3.36418839798,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.17350745201,	-2.33211517334,	-1.37159383297,	3.93712693143,	3.92691441677,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.85954809189,	-1.54314815998,	-0.907576501369,	2.80898122208,	2.78779351783,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.1692378521,	-1.8001499176,	-1.05872797966,	3.26228429227,	3.21204674183,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.51041913033,	-2.06743454933,	-1.21592652798,	3.75043803431,	3.76294269529,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.08331394196,	-1.31560862064,	-0.77375292778,	2.71479767979,	2.71479767979,	5.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.43023014069,	-1.53468418121,	-0.902598500252,	3.1416812408,	3.12009195751,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.81033754349,	-1.76047384739,	-1.03539299965,	3.57369713306,	3.61528556023,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.27352571487,	-1.05848252773,	-0.622528553009,	2.6097906015,	2.61333217027,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.65221333504,	-1.23478114605,	-0.726215720177,	3.06144963702,	3.0308518903,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.06460261345,	-1.41497385502,	-0.832193017006,	3.53056588444,	3.52999057886,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.42346930504,	-0.775973856449,	-0.456375926733,	2.56502174718,	2.56420976694,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.82737612724,	-0.905290544033,	-0.532431304455,	3.01613389647,	2.99432086031,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.26481342316,	-1.03654909134,	-0.609628856182,	3.48580596948,	3.48598583345,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.52729320526,	-0.473887562752,	-0.278708904982,	2.53661533561,	2.54080579661,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.94891786575,	-0.552929401398,	-0.32519608736,	2.97386129848,	2.95682225216,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.40374040604,	-0.632752835751,	-0.372142881155,	3.44687497162,	3.42195931669,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045482635,	-0.159385576844,	-0.0937399342656,	2.55126116428,	2.55853563046,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127266884,	-0.185991182923,	-0.109387561679,	2.97440763888,	2.96920293541,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506833076,	-0.212785303593,	-0.125146076083,	3.4477462907,	3.44527483517,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045458794,	0.0,	0.0,	2.54384752168,	2.55477238607,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127386093,	0.0,	0.0,	3.01016057373,	3.01177873469,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506761551,	0.0,	0.0,	3.4333658709,	3.43789101977,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	0.0,	0.0,	2.5295029664,	2.5364016497,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102453232,	0.0,	0.0,	2.92457374662,	2.93810274288,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292863846,	0.0,	0.0,	3.33128370429,	3.33182002882,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	-0.136022612453,	-0.123038522899,	2.53452684269,	2.54293141499,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102334023,	-0.156896859407,	-0.141920208931,	2.92882373505,	2.93910530119,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292983055,	-0.174676835537,	-0.158003002405,	3.34553380609,	3.35683777571,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.50640964508,	-0.404520213604,	-0.365906566381,	2.54832542161,	2.54562842355,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.891466856,	-0.466689765453,	-0.422141730785,	2.94186699112,	2.94870539489,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.28867554665,	-0.520056903362,	-0.470414757729,	3.38011149189,	3.39151496683,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.40448498726,	-0.66267067194,	-0.599415183067,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.77505874634,	-0.764846265316,	-0.691837668419,	3.01837206208,	3.05318963829,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.16283226013,	-0.853818356991,	-0.772316813469,	3.39965880736,	3.40909591364,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.25701069832,	-0.904445290565,	-0.818111181259,	2.71310403957,	2.71310403957,	5.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.60659122467,	-1.04459941387,	-0.944886863232,	3.16640167451,	3.19607767833,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.97991704941,	-1.16906309128,	-1.05746984482,	3.52262931417,	3.54143369012,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.06959462166,	-1.12492060661,	-1.01754081249,	2.97537869035,	2.97537869035,	4.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.39222121239,	-1.30037271976,	-1.17624521255,	3.35921556775,	3.40880194733,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.74551391602,	-1.45991146564,	-1.3205550909,	3.76467042748,	3.75606738699,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.84870135784,	-1.32047915459,	-1.19443249702,	3.21218670281,	3.17023456662,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.1390941143,	-1.5280122757,	-1.38215517998,	3.52160240375,	3.53313384102,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.46629405022,	-1.72167801857,	-1.55733454227,	4.02339173761,	4.05886252215,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.60101509094,	-1.48883545399,	-1.34671807289,	3.4219881456,	3.42931681591,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.85464417934,	-1.72483408451,	-1.56018936634,	3.82650131742,	3.8207447715,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.14942669868,	-1.95097756386,	-1.76474642754,	4.38321861712,	4.37834472169,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.33284080029,	-1.62883496284,	-1.47335386276,	3.59861651556,	3.59172938143,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.54587900639,	-1.88935244083,	-1.70900380611,	4.10657940714,	4.09757425138,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.80187952518,	-2.14543890953,	-1.9406453371,	4.63383534093,	4.66271858539,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04973649979,	-1.74021017551,	-1.5740981102,	3.86588811462,	3.87679076161,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.21901500225,	-2.02104043961,	-1.82812130451,	4.44591738145,	4.44777298734,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.43013942242,	-2.30357718468,	-2.08368849754,	5.27551668764,	5.24652766467,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.756347477436,	-1.82330620289,	-1.64926195145,	4.09242492449,	4.10060779988,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.879352867603,	-2.12010383606,	-1.91772854328,	4.69007745453,	4.67266250074,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04016971588,	-2.4247546196,	-2.19329881668,	5.6286952122,	5.61387634634,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.456321567297,	-1.87861871719,	-1.6992944479,	4.31546460489,	4.31285895542,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.531090080738,	-2.18680906296,	-1.97806620598,	5.14029187608,	5.04812134651,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.637039959431,	-2.5083322525,	-2.26889848709,	5.95009706643,	5.91290507371,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.152522087097,	-1.90660476685,	-1.72460901737,	4.41787018419,	4.39477298121,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.177632078528,	-2.2213973999,	-2.00935316086,	5.21863700742,	5.21807490218,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.225283831358,	-2.55378818512,	-2.31001520157,	6.0269089383,	6.09292193324,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.152675285935,	-1.90755629539,	-1.72546994686,	4.43329294288,	4.43533570167,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.178059756756,	-2.22405791283,	-2.011759758,	5.15123428718,	4.97948416634,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.190773889422,	-2.56087040901,	-2.31642150879,	6.02096862858,	5.93353195914,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.457069456577,	-1.88138914108,	-1.70180034637,	4.34177943682,	4.30169438139,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.533183157444,	-2.19456195831,	-1.98507940769,	5.00444359458,	4.86531132241,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.606878697872,	-2.52905678749,	-2.28764486313,	5.94099029981,	5.79125703852,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.758250951767,	-1.82771134377,	-1.65324652195,	4.12090289075,	4.10576243173,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.884679734707,	-2.13243293762,	-1.92888057232,	4.77196059765,	4.63841862198,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.01849079132,	-2.45784497261,	-2.22323036194,	5.56598976802,	5.46138925033,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.05328691006,	-1.74597191811,	-1.57930970192,	3.84094593546,	3.82155377456,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.22894823551,	-2.03715968132,	-1.84270203114,	4.49295551559,	4.48446749709,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.4206391573,	-2.34703660011,	-2.12299919128,	5.32862728038,	5.21900734922,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.33846759796,	-1.635612607,	-1.47948467731,	3.59807426528,	3.59178380946,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.56160354614,	-1.90829622746,	-1.72613918781,	4.12369720851,	4.11489807558,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.80778348446,	-2.1967124939,	-1.98702442646,	4.84673672476,	4.70861590793,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.60911154747,	-1.49628043175,	-1.35345232487,	3.39292708648,	3.36835620088,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.87721347809,	-1.74559259415,	-1.57896637917,	3.84128595309,	3.82515963852,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.17350745201,	-2.00720381737,	-1.8156055212,	4.41568586189,	4.44184569646,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.85954809189,	-1.32815623283,	-1.20137667656,	3.17058065267,	3.10933334528,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.1692378521,	-1.54935264587,	-1.40145850182,	3.5408247349,	3.53775687995,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.51041913033,	-1.77939867973,	-1.60954558849,	4.10765305077,	4.13810691542,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.08331394196,	-1.13231754303,	-1.0242317915,	2.99714944789,	2.93509062074,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.43023014069,	-1.32087147236,	-1.19478726387,	3.33056867053,	3.34507286171,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.81033754349,	-1.51520419121,	-1.37057006359,	3.88524017561,	3.88107026992,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.27352571487,	-0.911014437675,	-0.824053227901,	2.72251956128,	2.72251956128,	5.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.65221333504,	-1.06275117397,	-0.961305975914,	3.17358473064,	3.14461974946,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.06460261345,	-1.21783936024,	-1.10159003735,	3.64480459781,	3.66374317793,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.42346930504,	-0.667864978313,	-0.604113638401,	2.62117954174,	2.61199551915,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.82737612724,	-0.77916520834,	-0.704789698124,	3.04514330957,	3.01484937527,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.26481342316,	-0.892136931419,	-0.806977629662,	3.52382757653,	3.52542894715,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.52729320526,	-0.40786537528,	-0.368932425976,	2.55840034021,	2.55999595445,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.94891786575,	-0.475895136595,	-0.430468350649,	3.00375619473,	2.98430875417,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.40374040604,	-0.544597446918,	-0.492612808943,	3.47047577032,	3.44157836521,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045482635,	-0.137179940939,	-0.124085366726,	2.54961756207,	2.55603436393,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127266884,	-0.160078838468,	-0.144798457623,	2.99920882708,	2.99692706765,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506833076,	-0.18313999474,	-0.165658295155,	3.44074628243,	3.45578359266,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045458794,	0.0,	0.0,	2.54384752168,	2.55477238607,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127386093,	0.0,	0.0,	3.01016057373,	3.01177873469,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506761551,	0.0,	0.0,	3.4333658709,	3.43789101977,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	0.0,	0.0,	2.5295029664,	2.5364016497,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102453232,	0.0,	0.0,	2.92457374662,	2.93810274288,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292863846,	0.0,	0.0,	3.33128370429,	3.33182002882,	8.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.55853509903,	-0.109446384013,	-0.14726626873,	2.53797327166,	2.5454821356,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.95102334023,	-0.126242205501,	-0.169865995646,	2.92695175322,	2.94146046724,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.35292983055,	-0.140548318624,	-0.189115673304,	3.33768720157,	3.35650793894,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.50640964508,	-0.325484633446,	-0.437957912683,	2.55535299172,	2.54310995687,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.891466856,	-0.375507473946,	-0.505266427994,	2.98405416612,	3.00305214799,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.28867554665,	-0.418447762728,	-0.563044965267,	3.40352331429,	3.41637174655,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.40448498726,	-0.533197402954,	-0.717447042465,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.77505874634,	-0.615409910679,	-0.828068614006,	3.09528725754,	3.12254357904,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	3.16283226013,	-0.686998546124,	-0.924395143986,	3.48693006803,	3.49143797416,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.25701069832,	-0.727733910084,	-0.979207038879,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.60659122467,	-0.840504586697,	-1.13094627857,	3.31053877112,	3.34501009916,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.97991704941,	-0.940650343895,	-1.2656981945,	3.71914620018,	3.70573753585,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.06959462166,	-0.90513253212,	-1.21790671349,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.39222121239,	-1.04630470276,	-1.40786170959,	3.5518778862,	3.55631115005,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.74551391602,	-1.17467260361,	-1.58058810234,	4.04333944289,	4.09431441183,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.84870135784,	-1.06248271465,	-1.42963039875,	nan,	nan,	3.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.1390941143,	-1.22946763039,	-1.65431797504,	3.97640162431,	3.98534994081,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.46629405022,	-1.38529479504,	-1.8639922142,	4.57455780808,	4.56667509506,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.60101509094,	-1.19794523716,	-1.61190283298,	3.98282065346,	3.98277130568,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.85464417934,	-1.38783431053,	-1.86740911007,	4.54558263865,	4.54557253935,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	2.14942669868,	-1.56979393959,	-2.11224603653,	5.34954629353,	5.37786908663,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.33284080029,	-1.31059145927,	-1.76347470284,	4.498462223,	4.49650919951,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.54587900639,	-1.52020907402,	-2.04552674294,	5.34479397069,	5.38833593911,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.80187952518,	-1.72626113892,	-2.32278108597,	5.91296890648,	6.08938121155,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04973649979,	-1.40020644665,	-1.88405668736,	5.27371094133,	5.18810448451,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.21901500225,	-1.62616765499,	-2.18810009956,	6.06535692521,	6.1071842219,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.43013942242,	-1.85350239277,	-2.49399161339,	6.96347080892,	6.87876847651,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.756347477436,	-1.46706712246,	-1.97402119637,	6.0776231755,	5.96198986564,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.879352867603,	-1.70587587357,	-2.29535198212,	6.93942559905,	6.95175284853,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	1.04016971588,	-1.95100367069,	-2.62518525124,	7.34568333474,	7.39955989939,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.456321567297,	-1.51157224178,	-2.03390550613,	6.61958779405,	6.53930366703,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.531090080738,	-1.75954818726,	-2.36757111549,	7.11549770482,	7.19107905984,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.637039959431,	-2.01825213432,	-2.71567177773,	7.9540404938,	8.23892657014,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.152522087097,	-1.53409039974,	-2.06420516968,	6.97544487504,	6.80738207992,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.177632078528,	-1.78737878799,	-2.40501856804,	7.41955800966,	7.59988030324,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	0.225283831358,	-2.05482649803,	-2.76488494873,	8.32278038785,	8.63100898159,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.152675285935,	-1.53485620022,	-2.06523537636,	6.81626662693,	6.56751223488,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.178059756756,	-1.78951919079,	-2.40789890289,	7.43757041901,	7.59201353432,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.190773889422,	-2.06052517891,	-2.77255272865,	8.46846705487,	8.81063925515,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.457069456577,	-1.51380157471,	-2.03690481186,	6.48424198745,	6.33357538032,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.533183157444,	-1.76578652859,	-2.37596511841,	7.17468956042,	7.26227153856,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.606878697872,	-2.03492736816,	-2.73810911179,	8.0008921165,	8.19446505852,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.758250951767,	-1.47061145306,	-1.97879052162,	5.8240986873,	5.70837549019,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-0.884679734707,	-1.71579611301,	-2.30869984627,	6.7947968573,	6.51732102465,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.01849079132,	-1.9776289463,	-2.66101074219,	7.55779044798,	7.59464060976,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.05328691006,	-1.40484237671,	-1.89029431343,	5.27145587945,	5.14082119221,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.22894823551,	-1.63913762569,	-2.20555186272,	6.16683016188,	5.99027738197,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.4206391573,	-1.88847005367,	-2.54104304314,	6.83400467376,	6.9030961599,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.33846759796,	-1.31604516506,	-1.77081274986,	4.5258367128,	4.52710503825,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.56160354614,	-1.5354514122,	-2.06603646278,	5.38197497227,	5.22349760127,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.80778348446,	-1.76751673222,	-2.37829327583,	6.28888182585,	6.15456290904,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.60911154747,	-1.20393574238,	-1.61996328831,	4.00251461937,	4.00927170639,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.87721347809,	-1.40453696251,	-1.88988363743,	4.55254570034,	4.54942189943,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.17350745201,	-1.61503446102,	-2.1731197834,	5.39692318218,	5.26759288309,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-1.85954809189,	-1.06865990162,	-1.43794202805,	nan,	nan,	1.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.1692378521,	-1.24663865566,	-1.67742240429,	4.04054687745,	4.03332407157,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.51041913033,	-1.4317381382,	-1.9264844656,	4.73377022387,	4.61358972162,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.08331394196,	-0.911084234715,	-1.22591519356,	3.21297682798,	3.12736854956,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.43023014069,	-1.06279850006,	-1.43005490303,	3.60777346999,	3.60583069756,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.81033754349,	-1.21916222572,	-1.64045143127,	4.1452552224,	4.16894381266,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.27352571487,	-0.733019530773,	-0.986319065094,	2.87793435308,	2.85158663329,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.65221333504,	-0.855109810829,	-1.150598526,	3.33613186168,	3.2670759717,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.06460261345,	-0.979896664619,	-1.31850624084,	3.90099927558,	3.88193799315,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.42346930504,	-0.537376880646,	-0.723070800304,	nan,	nan,	2.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.82737612724,	-0.626931130886,	-0.843571186066,	3.07603948144,	3.06556344786,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.26481342316,	-0.717830300331,	-0.965881049633,	3.55973129714,	3.57387206568,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.52729320526,	-0.328176289797,	-0.441579580307,	2.57279562896,	2.57161209999,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.94891786575,	-0.382914304733,	-0.515232682228,	3.00973011821,	2.98381931115,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.40374040604,	-0.438193500042,	-0.589614152908,	3.49322569477,	3.48355273323,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-2.58045482635,	-0.110377579927,	-0.14851924777,	2.52819095339,	2.53663175062,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.01127266884,	-0.128802478313,	-0.173310980201,	2.97549279196,	2.98107515475,	9.0,	1.0
../../../unit_tests/test_data/WHISingle.vts,	B,	-3.47506833076,	-0.147357925773,	-0.198278367519,	3.42853493878,	3.44346541025,	9.0,	1.0
